Booking_id,booking_Date,Customer_ID,State,City,Occupation,purpose_of_trip,Destination_place,Hotel_name,Mode_of_transport,Age,Marital_Status,trip_type,days_of_stay,Amount_Spent,booking_channel,Payment_method,repeated_customer,Trip_Score,Destination_Score,Total_Satisfication_Score
1548,12-07-2020,50,Andhra Pradesh,Bheemunipatnam.,IT,Leisure,Coorg, The Oberoi Amarvilas           ,Ship,24,Married,Round-trip,2,11300,website,Credit_card,yes,10,10,10.0
1313,16-02-2023,7,Andhra Pradesh,Peddapuram,IT,Leisure,Shimla, Taj Nadesar Palace             ,Ship,26,Married,Round-trip,3,7700,travel agent,Debit_card,yes,4,9,6.5
1847,23-03-2021,29,Andhra Pradesh,Machilipatnam,Finance,Leisure,Varanasi, Windermere Estate              ,Aeroplane,51,Unmarried,Round-trip,2,12600,meta search,Cash,yes,8,8,8.0
2094,28-09-2021,7,Andhra Pradesh,Tenali,IT,Leisure,Shimla, Savoy - IHCL SeleQtions        ,Ship,26,Married,Round-trip,3,7700,travel agent,Debit_card,yes,5,9,7.0
2261,14-03-2022,20,Andhra Pradesh,Tirupati,IT,Business,Goa, Mayfair Darjeeling             ,Bus,28,Married,Round-trip,4,13200,travel agent,Debit_card,yes,8,8,8.0
2491,07-04-2022,43,Andhra Pradesh,Chirala,IT,Leisure,Coorg, Suryagarh                      ,Bus,22,Unmarried,one-way,0,9500,mobile,Cash,yes,9,1,5.0
1255,03-06-2021,79,Andhra Pradesh,Amalapuram,IT,Leisure,Shimla, Lake Palace Resort             ,Bus,25,Unmarried,Multi-city,7,13900,travel agent,Credit_card,yes,3,10,6.5
1089,02-06-2022,41,Andhra Pradesh,Peddapuram,IT,Business,Goa, The Himalayan                  ,Bus,29,Unmarried,one-way,0,5800,travel agent,Cash,yes,8,9,8.5
2266,12-10-2022,96,Andhra Pradesh,Proddatur,Students,Education,Kanyakumari, Palais de Mahe                 ,Aeroplane,18,Unmarried,Round-trip,3,12100,meta search,Debit_card,yes,7,7,7.0
2927,23-09-2021,239,Andhra Pradesh,Kurnool,Finance,Leisure,Madurai, The Grand Dragon Ladakh        ,Bus,64,Married,one-way,0,5000,meta search,Credit_card,yes,7,10,8.5
1798,04-07-2021,131,Andhra Pradesh,Narasaraopet,Students,Education,Mysore, Ananda in the Himalayas        ,Aeroplane,8,Unmarried,Round-trip,5,14700,travel agent,Credit_card,yes,7,6,6.5
2927,06-02-2023,55,Andhra Pradesh,Vijayawada,Finance,Leisure,Amritsar, Acron Waterfront Resort        ,Aeroplane,41,Married,Round-trip,2,9600,website,Cash,yes,4,10,7.0
2388,23-04-2021,27,Andhra Pradesh,Anantapur,IT,Leisure,Goa, Rambagh Palace                 ,Bus,30,Married,Multi-city,15,29700,travel agent,Cash,yes,8,9,8.5
2612,16-11-2021,647,Andhra Pradesh,Amalapuram,Finance,Business,Amritsar, The Oberoi Udaivilas           ,Bus,57,Unmarried,Round-trip,2,13300,travel agent,Credit_card,yes,3,8,5.5
2240,04-07-2022,21,Andhra Pradesh,Dharmavaram,Finance,Business,Amritsar, The Oberoi Amarvilas           ,Aeroplane,55,Married,Round-trip,3,9600,website,Credit_card,yes,4,10,7.0
1753,11-12-2021,62,Andhra Pradesh,Rayachoti,IT,Leisure,Ooty, Taj Nadesar Palace             ,Bus,27,Married,Multi-city,8,22200,mobile,Debit_card,yes,9,9,9.0
2251,15-08-2021,30,Andhra Pradesh,Kakinada,IT,Business,Ooty, Windermere Estate              ,Aeroplane,28,Unmarried,Round-trip,5,13000,website,Debit_card,yes,10,7,8.5
1969,08-02-2022,113,Andhra Pradesh,Nuzvid,Arts,Leisure,Agra, Savoy - IHCL SeleQtions        ,Bus,20,Married,Round-trip,3,8900,mobile,Debit_card,yes,4,10,7.0
2096,12-02-2022,23,Andhra Pradesh,Tirupati,IT,Leisure,Goa, Mayfair Darjeeling             ,Bus,25,Married,Multi-city,6,17500,travel agent,Credit_card,yes,7,10,8.5
1531,19-10-2020,27,Andhra Pradesh,Rayachoti,IT,Business,Shimla, Suryagarh                      ,Aeroplane,30,Married,Round-trip,5,13200,meta search,Credit_card,yes,3,6,4.5
1357,19-10-2020,256,Andhra Pradesh,Repalle,Finance,Leisure,Madurai, Lake Palace Resort             ,Bus,50,Married,one-way,0,7100,meta search,Credit_card,yes,7,9,8.0
1750,10-05-2022,14,Andhra Pradesh,Bheemunipatnam.,IT,Business,Coorg, The Himalayan                  ,Ship,29,Married,Round-trip,4,18400,travel agent,Cash,yes,10,8,9.0
1789,07-08-2020,34,Andhra Pradesh,Tenkasi,Arts,Education,Mahabalipuram, Palais de Mahe                 ,Bus,28,Unmarried,Multi-city,14,26900,travel agent,Cash,yes,3,9,6.0
1589,15-04-2023,20,Andhra Pradesh,Tenkasi,IT,Business,Ooty, The Grand Dragon Ladakh        ,Bus,28,Married,Round-trip,2,13500,mobile,Credit_card,yes,10,6,8.0
1586,25-02-2023,346,Andhra Pradesh,Rajahmundry,Finance,Leisure,Varanasi, Ananda in the Himalayas        ,Ship,48,Unmarried,Multi-city,13,37100,meta search,Credit_card,yes,8,10,9.0
2047,29-01-2022,65,Andhra Pradesh,Markapur,IT,Leisure,Coorg, Acron Waterfront Resort        ,Bus,22,Married,one-way,0,8500,meta search,Debit_card,yes,8,6,7.0
2983,29-12-2020,127,Andhra Pradesh,Adoni,Government-sector,Business,Amritsar, Rambagh Palace                 ,Ship,49,Married,Round-trip,2,14300,mobile,Credit_card,yes,4,6,5.0
1040,04-05-2023,50,Andhra Pradesh,Kadapa,IT,Leisure,Goa, The Oberoi Udaivilas           ,Ship,24,Married,Round-trip,5,15800,mobile,Credit_card,yes,7,8,7.5
2170,09-04-2023,92,Andhra Pradesh,Repalle,Government-sector,Leisure,Varanasi, The Oberoi Amarvilas           ,Bus,52,Married,Round-trip,5,14400,meta search,Debit_card,yes,9,6,7.5
1229,11-05-2021,140,Andhra Pradesh,Narasaraopet,Arts,Leisure,Mysore, Taj Nadesar Palace             ,Ship,29,Married,one-way,0,8300,mobile,Credit_card,yes,8,6,7.0
1969,10-10-2021,14,Andhra Pradesh,Madanapalle,IT,Leisure,Goa, Windermere Estate              ,Bus,29,Married,Round-trip,3,9400,meta search,Cash,yes,7,10,8.5
1460,17-05-2020,20,Andhra Pradesh,Renigunta,IT,Leisure,Goa, Savoy - IHCL SeleQtions        ,Ship,28,Married,Round-trip,3,13700,travel agent,Cash,yes,7,8,7.5
1965,20-02-2022,121,Andhra Pradesh,Tirupati,Government-sector,Leisure,Srinagar, Mayfair Darjeeling             ,Ship,47,Married,one-way,0,5900,travel agent,Cash,yes,9,10,9.5
2466,01-02-2021,51,Andhra Pradesh,Chirala,Arts,Leisure,Mysore, Suryagarh                      ,Bus,24,Married,one-way,0,6300,mobile,Cash,yes,6,9,7.5
2859,10-05-2021,50,Andhra Pradesh,Chirala,IT,Leisure,Goa, Lake Palace Resort             ,Aeroplane,24,Married,one-way,0,9300,mobile,Credit_card,yes,7,5,6.0
1281,19-09-2021,21,Andhra Pradesh,Markapur,Finance,Business,Varanasi, The Himalayan                  ,Ship,55,Married,Round-trip,2,9300,mobile,Debit_card,yes,9,9,9.0
1944,07-10-2020,35,Andhra Pradesh,Kakinada,Arts,Leisure,Mahabalipuram, Palais de Mahe                 ,Aeroplane,27,Married,one-way,0,6200,travel agent,Cash,yes,4,10,7.0
2125,28-01-2023,62,Andhra Pradesh,Narasapuram,IT,Leisure,Goa, The Grand Dragon Ladakh        ,Bus,27,Married,Round-trip,5,19700,mobile,Credit_card,yes,7,6,6.5
1749,22-07-2021,81,Andhra Pradesh,Kovvur,Government-sector,Leisure,Amritsar, Ananda in the Himalayas        ,Aeroplane,59,Unmarried,one-way,0,5800,mobile,Credit_card,yes,3,9,6.0
1827,20-03-2023,268,Andhra Pradesh,Sullurpeta,Government-sector,Leisure,Amritsar, Acron Waterfront Resort        ,Ship,38,Married,Round-trip,5,16800,mobile,Debit_card,yes,4,6,5.0
1757,10-10-2022,17,Andhra Pradesh,Visakhapatnam,IT,Leisure,Goa, Rambagh Palace                 ,Aeroplane,23,Unmarried,Round-trip,3,14200,travel agent,Credit_card,yes,6,6,6.0
1622,02-03-2023,38,Andhra Pradesh,Kavali,IT,Leisure,Shimla, The Oberoi Udaivilas           ,Ship,20,Married,Round-trip,5,10300,meta search,Cash,yes,5,10,7.5
1322,04-10-2021,23,Andhra Pradesh,Sullurpeta,IT,Leisure,Goa, The Oberoi Amarvilas           ,Bus,25,Married,Multi-city,6,17500,travel agent,Debit_card,yes,7,10,8.5
1115,03-10-2020,2,Andhra Pradesh,Sullurpeta,Arts,Leisure,Mysore, Taj Nadesar Palace             ,Bus,21,Married,Round-trip,2,11700,mobile,Credit_card,yes,7,10,8.5
1522,27-01-2023,390,Andhra Pradesh,Hindupur,Government-sector,Business,Srinagar, Windermere Estate              ,Ship,53,Unmarried,Round-trip,5,19500,travel agent,Cash,yes,9,8,8.5
1765,01-08-2022,66,Andhra Pradesh,Eluru,Finance,Business,Madurai, Savoy - IHCL SeleQtions        ,Aeroplane,54,Married,one-way,0,10000,meta search,Credit_card,yes,7,3,5.0
1515,09-12-2022,73,Andhra Pradesh,Narasaraopet,IT,Leisure,Coorg, Mayfair Darjeeling             ,Bus,27,Unmarried,one-way,0,5000,website,Debit_card,yes,8,9,8.5
2352,09-09-2021,36,Andhra Pradesh,Proddatur,Government-sector,Leisure,Srinagar, Suryagarh                      ,Ship,43,Married,one-way,0,9500,website,Debit_card,yes,7,5,6.0
2499,19-10-2020,11,Andhra Pradesh,Kovvur,IT,Leisure,Goa, Lake Palace Resort             ,Bus,23,Married,Round-trip,3,8000,website,Debit_card,yes,7,10,8.5
2283,31-03-2021,24,Andhra Pradesh,Amalapuram,IT,Leisure,Shimla, The Himalayan                  ,Bus,20,Unmarried,Round-trip,3,10300,mobile,Debit_card,yes,4,10,7.0
2405,16-03-2021,17,Andhra Pradesh,Markapur,IT,Leisure,Ooty, Palais de Mahe                 ,Aeroplane,23,Unmarried,Multi-city,12,21500,travel agent,Cash,yes,10,10,10.0
2348,03-10-2021,402,Andhra Pradesh,Bheemunipatnam.,Arts,Leisure,Agra, The Grand Dragon Ladakh        ,Aeroplane,30,Married,one-way,0,8900,website,Credit_card,yes,3,6,4.5
1076,29-04-2023,43,Andhra Pradesh,Yemmiganur,IT,Leisure,Goa, Ananda in the Himalayas        ,Bus,22,Unmarried,Round-trip,4,19500,mobile,Cash,yes,6,6,6.0
1988,02-12-2020,42,Andhra Pradesh,Kavali,Students,Education,Cochin, Dewa Retreat                   ,Ship,19,Unmarried,one-way,0,8900,mobile,Cash,yes,10,8,9.0
2748,16-09-2021,148,Andhra Pradesh,Repalle,Finance,Leisure,Varanasi," Vivanta Goa,",Ship,51,Married,one-way,0,8200,travel agent,Debit_card,yes,8,7,7.5
2858,26-01-2023,79,Andhra Pradesh,Nellore,IT,Leisure,Goa, Shahpura House                  ,Ship,25,Unmarried,one-way,0,7200,website,Cash,yes,7,9,8.0
2444,09-09-2020,7,Andhra Pradesh,Gudivada,IT,Leisure,Shimla, RAAS Devigarh                   ,Bus,26,Married,Round-trip,3,7700,travel agent,Cash,yes,4,9,6.5
2812,27-08-2021,27,Andhra Pradesh,Guntur,IT,Leisure,Shimla," ITC Mughal, a Luxury Collection Hotel ",Aeroplane,30,Married,Round-trip,5,13100,meta search,Cash,yes,5,8,6.5
1771,13-02-2022,38,Andhra Pradesh,Rayachoti,IT,Leisure,Shimla, Nadesar Palace                  ,Bus,20,Married,Round-trip,3,14600,mobile,Credit_card,yes,3,6,4.5
2545,05-10-2020,403,Andhra Pradesh,Ongole,Finance,Leisure,Amritsar, Elixir Hills Suites Resort & Spa ,Ship,46,Married,Multi-city,14,44800,mobile,Debit_card,yes,3,4,3.5
1834,16-01-2022,290,Andhra Pradesh,Sullurpeta,Finance,Leisure,Varanasi, Sherlock                        ,Aeroplane,63,Married,Round-trip,4,13000,website,Debit_card,yes,8,8,8.0
1165,20-07-2022,92,Andhra Pradesh,Narasaraopet,Government-sector,Leisure,Amritsar, Windamere Hotel                ,Ship,52,Married,Multi-city,9,17700,travel agent,Debit_card,yes,5,9,7.0
1954,13-10-2021,456,Andhra Pradesh,Narasapuram,Students,Education,Cochin, Desert Springs Resort          ,Ship,14,Unmarried,Multi-city,14,43900,meta search,Credit_card,yes,9,5,7.0
1694,20-02-2023,403,Andhra Pradesh,Amalapuram,Finance,Leisure,Madurai, Lake Palace Resort             ,Bus,46,Married,one-way,0,6100,meta search,Debit_card,yes,8,9,8.5
1075,16-04-2021,11,Andhra Pradesh,Tadepalligudem,IT,Business,Goa, Apple Country Resort           ,Ship,23,Married,Round-trip,4,19400,meta search,Cash,yes,7,6,6.5
1094,05-05-2020,45,Andhra Pradesh,Bhimavaram,IT,Leisure,Coorg, Le Dupleix                     ,Bus,26,Unmarried,Round-trip,2,7700,website,Cash,yes,10,10,10.0
2214,21-06-2021,50,Andhra Pradesh,Repalle,IT,Leisure,Shimla, Hotel Royal Palace             ,Aeroplane,24,Married,one-way,0,7500,mobile,Debit_card,yes,4,9,6.5
1228,25-05-2023,163,Andhra Pradesh,Tadepalligudem,Finance,Leisure,Varanasi, Hotel Ganesha Inn              ,Bus,58,Married,one-way,0,9500,mobile,Debit_card,yes,8,4,6.0
2133,25-01-2022,285,Andhra Pradesh,Hindupur,Finance,Leisure,Madurai, The Lalit Golf & Spa Resort   ,Aeroplane,48,Married,Multi-city,14,27000,website,Debit_card,yes,6,10,8.0
1151,16-04-2022,253,Andhra Pradesh,Sullurpeta,Government-sector,Business,Srinagar, East Bourne Resort & Spa      ,Bus,57,Married,one-way,0,5800,mobile,Credit_card,yes,9,9,9.0
1692,25-03-2022,155,Andhra Pradesh,Repalle,Arts,Leisure,Mysore, Hotel Priya                    ,Ship,26,Unmarried,one-way,0,7700,website,Cash,yes,6,9,7.5
1452,26-01-2021,338,Andhra Pradesh,Chittoor,Government-sector,Leisure,Srinagar, Taj Lake Palace                ,Aeroplane,41,Unmarried,one-way,0,8300,travel agent,Credit_card,yes,10,7,8.5
1863,04-10-2022,27,Andhra Pradesh,Chittoor,IT,Leisure,Coorg, Radisson Blu Agra Taj East Gate ,Ship,30,Married,Multi-city,12,27300,mobile,Cash,yes,10,10,10.0
2600,28-08-2020,53,Andhra Pradesh,Sullurpeta,Arts,Leisure,Agra, Brijrama Palace                ,Ship,26,Married,one-way,0,9100,mobile,Cash,yes,5,5,5.0
2582,10-12-2020,356,Andhra Pradesh,Anantapur,Finance,Leisure,Madurai, The Fog Resort & Spa           ,Bus,42,Married,Multi-city,13,43100,mobile,Debit_card,yes,8,5,6.5
1458,15-07-2020,456,Andhra Pradesh,Tuni,Students,Education,Cochin, Fortune Resort Sullivan Court  ,Aeroplane,14,Unmarried,Round-trip,4,14000,travel agent,Debit_card,yes,8,7,7.5
2158,17-12-2022,41,Andhra Pradesh,Bapatla,IT,Leisure,Shimla, Hotel Shangri La Regency       ,Aeroplane,29,Unmarried,Round-trip,2,9700,mobile,Credit_card,yes,4,9,6.5
2304,15-11-2020,738,Andhra Pradesh,Nandyal,Government-sector,Leisure,Varanasi, Hotel Rawal Kot                ,Aeroplane,56,Unmarried,Multi-city,12,21800,mobile,Credit_card,yes,8,9,8.5
1051,08-02-2022,188,Andhra Pradesh,Rayachoti,Finance,Business,Amritsar, Punnamada Resort               ,Ship,60,Married,Multi-city,13,33100,travel agent,Credit_card,yes,3,10,6.5
2948,06-09-2020,23,Andhra Pradesh,Yemmiganur,IT,Leisure,Ooty, The Himalayan                  ,Aeroplane,25,Married,Round-trip,3,7700,mobile,Credit_card,yes,9,10,9.5
2244,23-09-2021,41,Andhra Pradesh,Markapur,IT,Leisure,Ooty, Palais de Mahe                 ,Aeroplane,29,Unmarried,Multi-city,11,25600,mobile,Credit_card,yes,9,9,9.0
2840,19-05-2021,41,Andhra Pradesh,Tenkasi,IT,Leisure,Ooty, The Grand Dragon Ladakh        ,Ship,29,Unmarried,Multi-city,13,41500,mobile,Cash,yes,9,6,7.5
2116,11-05-2021,88,Andhra Pradesh,Bapatla,Finance,Business,Madurai, Ananda in the Himalayas        ,Aeroplane,55,Unmarried,Round-trip,4,10500,meta search,Debit_card,yes,7,10,8.5
2734,27-12-2020,5,Andhra Pradesh,Hindupur,IT,Leisure,Goa, Acron Waterfront Resort        ,Aeroplane,24,Unmarried,Round-trip,5,11900,travel agent,Cash,yes,6,9,7.5
2683,08-01-2021,43,Andhra Pradesh,Yemmiganur,IT,Leisure,Ooty, Rambagh Palace                 ,Bus,22,Unmarried,Round-trip,2,7900,travel agent,Debit_card,yes,10,9,9.5
2847,21-09-2022,65,Andhra Pradesh,Tirupati,IT,Leisure,Coorg, The Oberoi Udaivilas           ,Ship,22,Married,Multi-city,15,40900,travel agent,Debit_card,yes,8,6,7.0
2799,10-07-2022,45,Andhra Pradesh,Kurnool,IT,Leisure,Coorg, The Oberoi Amarvilas           ,Bus,26,Unmarried,one-way,0,7400,mobile,Debit_card,yes,9,9,9.0
1927,25-05-2021,4,Andhra Pradesh,Proddatur,Finance,Leisure,Amritsar, Taj Nadesar Palace             ,Ship,46,Unmarried,Round-trip,4,19100,mobile,Credit_card,yes,5,7,6.0
1923,27-10-2022,346,Andhra Pradesh,Srikakulam,Finance,Leisure,Madurai, Windermere Estate              ,Ship,48,Unmarried,Round-trip,5,10400,travel agent,Debit_card,yes,8,10,9.0
2744,24-04-2021,234,Andhra Pradesh,Narasapuram,Students,Education,Kanyakumari, Savoy - IHCL SeleQtions        ,Bus,16,Unmarried,Round-trip,2,12800,mobile,Debit_card,yes,6,6,6.0
1401,24-08-2021,30,Andhra Pradesh,Nellore,IT,Business,Goa, Mayfair Darjeeling             ,Bus,28,Unmarried,Round-trip,2,9200,mobile,Debit_card,yes,6,9,7.5
2328,26-09-2021,28,Andhra Pradesh,Peddapuram,Finance,Leisure,Varanasi, Suryagarh                      ,Ship,37,Married,Round-trip,4,18500,mobile,Cash,yes,8,8,8.0
2700,07-07-2022,135,Andhra Pradesh,Srikakulam,Arts,Leisure,Mysore, Lake Palace Resort             ,Aeroplane,29,Unmarried,one-way,0,8700,mobile,Credit_card,yes,8,6,7.0
1622,09-01-2023,63,Andhra Pradesh,Narasapuram,Government-sector,Leisure,Srinagar, The Himalayan                  ,Aeroplane,44,Married,Round-trip,5,14100,mobile,Debit_card,yes,7,7,7.0
1322,03-07-2022,62,Andhra Pradesh,Machilipatnam,IT,Leisure,Coorg, Palais de Mahe                 ,Bus,27,Married,Multi-city,8,13900,mobile,Cash,yes,10,9,9.5
1115,07-10-2020,53,Andhra Pradesh,Guntur,Arts,Education,Mysore, The Grand Dragon Ladakh        ,Ship,26,Married,Round-trip,4,10700,travel agent,Credit_card,yes,8,9,8.5
1522,30-06-2022,14,Andhra Pradesh,Kakinada,IT,Leisure,Coorg, Ananda in the Himalayas        ,Aeroplane,29,Married,Multi-city,9,19800,travel agent,Cash,yes,9,10,9.5
1765,03-11-2021,98,Andhra Pradesh,Kovvur,Students,Education,Mysore, Acron Waterfront Resort        ,Ship,15,Unmarried,one-way,0,6900,mobile,Credit_card,yes,7,9,8.0
1515,16-02-2023,154,Andhra Pradesh,Kakinada,Students,Education,Kanyakumari, Rambagh Palace                 ,Bus,7,Unmarried,one-way,0,5600,travel agent,Cash,yes,6,10,8.0
2352,28-01-2023,148,Andhra Pradesh,Anantapur,Finance,Business,Madurai, The Oberoi Udaivilas           ,Bus,51,Married,Multi-city,11,30100,meta search,Credit_card,yes,8,9,8.5
2499,23-12-2020,65,Andhra Pradesh,Kakinada,IT,Business,Ooty, The Oberoi Amarvilas           ,Bus,22,Married,Round-trip,5,15600,website,Cash,yes,8,8,8.0
2283,08-12-2022,379,Andhra Pradesh,Peddapuram,Government-sector,Business,Amritsar, Taj Nadesar Palace             ,Ship,40,Unmarried,Round-trip,3,8200,meta search,Credit_card,yes,5,10,7.5
2405,12-07-2020,37,Andhra Pradesh,Bheemunipatnam.,IT,Leisure,Shimla, Windermere Estate              ,Ship,30,Unmarried,Round-trip,3,10300,meta search,Credit_card,yes,3,9,6.0
2348,16-02-2023,75,Andhra Pradesh,Peddapuram,Government-sector,Business,Srinagar, Savoy - IHCL SeleQtions        ,Aeroplane,42,Married,Round-trip,4,14500,meta search,Debit_card,yes,8,6,7.0
1076,23-03-2021,76,Andhra Pradesh,Machilipatnam,Government-sector,Leisure,Varanasi, Mayfair Darjeeling             ,Ship,63,Married,one-way,0,6600,website,Cash,yes,9,9,9.0
1988,28-09-2021,41,Andhra Pradesh,Tenali,IT,Leisure,Ooty, Suryagarh                      ,Bus,29,Unmarried,Multi-city,13,41500,mobile,Debit_card,yes,10,6,8.0
2748,14-03-2022,28,Andhra Pradesh,Tirupati,Finance,Leisure,Madurai, Lake Palace Resort             ,Bus,37,Married,Round-trip,2,8800,website,Debit_card,yes,7,9,8.0
2858,07-04-2022,135,Andhra Pradesh,Chirala,Arts,Leisure,Agra, The Himalayan                  ,Bus,29,Unmarried,Round-trip,4,17200,mobile,Cash,yes,5,6,5.5
2444,03-06-2021,201,Andhra Pradesh,Amalapuram,Finance,Business,Amritsar, Palais de Mahe                 ,Bus,38,Married,Round-trip,2,8400,meta search,Credit_card,yes,3,10,6.5
2812,02-06-2022,66,Andhra Pradesh,Peddapuram,Finance,Business,Amritsar, The Grand Dragon Ladakh        ,Aeroplane,54,Married,Multi-city,6,12300,mobile,Cash,yes,5,9,7.0
1771,12-10-2022,188,Andhra Pradesh,Proddatur,Finance,Leisure,Madurai, Ananda in the Himalayas        ,Bus,60,Married,Round-trip,4,12400,mobile,Debit_card,yes,7,7,7.0
2545,23-09-2021,65,Andhra Pradesh,Kurnool,IT,Leisure,Ooty, Acron Waterfront Resort        ,Aeroplane,22,Married,Round-trip,4,16400,mobile,Credit_card,yes,10,8,9.0
1834,04-07-2021,30,Andhra Pradesh,Narasaraopet,IT,Leisure,Ooty, Rambagh Palace                 ,Aeroplane,28,Unmarried,Multi-city,8,18900,mobile,Credit_card,yes,8,10,9.0
1165,06-02-2023,48,Andhra Pradesh,Vijayawada,Finance,Business,Madurai, The Oberoi Udaivilas           ,Bus,36,Married,Round-trip,2,11100,travel agent,Cash,yes,8,10,9.0
1954,23-04-2021,37,Andhra Pradesh,Anantapur,IT,Leisure,Shimla, The Oberoi Amarvilas           ,Bus,30,Unmarried,Round-trip,3,13500,mobile,Cash,yes,4,6,5.0
1694,16-11-2021,38,Andhra Pradesh,Amalapuram,IT,Leisure,Goa, Taj Nadesar Palace             ,Aeroplane,20,Married,Multi-city,6,19000,website,Credit_card,yes,6,10,8.0
1075,04-07-2022,307,Andhra Pradesh,Dharmavaram,Finance,Leisure,Amritsar, Windermere Estate              ,Bus,53,Married,Multi-city,11,29300,mobile,Credit_card,yes,4,9,6.5
1094,11-12-2021,198,Andhra Pradesh,Rayachoti,Government-sector,Leisure,Varanasi, Savoy - IHCL SeleQtions        ,Aeroplane,53,Married,Round-trip,2,12600,travel agent,Debit_card,yes,10,8,9.0
2214,15-08-2021,287,Andhra Pradesh,Kakinada,Students,Education,Kanyakumari, Mayfair Darjeeling             ,Bus,10,Unmarried,one-way,0,9600,meta search,Debit_card,yes,7,1,4.0
1228,08-02-2022,38,Andhra Pradesh,Nuzvid,IT,Business,Coorg, Suryagarh                      ,Bus,20,Married,Multi-city,7,17200,website,Debit_card,yes,10,10,10.0
2133,12-02-2022,208,Andhra Pradesh,Tirupati,Finance,Business,Madurai, Lake Palace Resort             ,Aeroplane,45,Married,one-way,0,5200,meta search,Credit_card,yes,6,10,8.0
1151,19-10-2020,38,Andhra Pradesh,Rayachoti,IT,Leisure,Shimla, The Himalayan                  ,Bus,20,Married,Round-trip,5,10300,meta search,Credit_card,yes,4,10,7.0
1692,19-10-2020,386,Andhra Pradesh,Repalle,Government-sector,Leisure,Amritsar, Palais de Mahe                 ,Ship,39,Unmarried,Multi-city,6,16300,meta search,Credit_card,yes,4,9,6.5
1452,10-05-2022,403,Andhra Pradesh,Bheemunipatnam.,Finance,Leisure,Madurai, The Grand Dragon Ladakh        ,Bus,46,Married,Multi-city,7,22300,travel agent,Cash,yes,8,9,8.5
1863,07-08-2020,23,Andhra Pradesh,Tenkasi,IT,Business,Shimla, Ananda in the Himalayas        ,Bus,25,Married,Round-trip,5,15100,mobile,Cash,yes,4,6,5.0
2600,15-04-2023,27,Andhra Pradesh,Tenkasi,IT,Leisure,Coorg, Acron Waterfront Resort        ,Ship,30,Married,Round-trip,3,14200,mobile,Credit_card,yes,9,7,8.0
2582,25-02-2023,40,Andhra Pradesh,Rajahmundry,Students,Education,Kanyakumari, Rambagh Palace                 ,Bus,13,Unmarried,Round-trip,2,13800,website,Credit_card,yes,6,7,6.5
